ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags,Software,Tipo,SEO Keyword,Meta Description
263,simple,CTM-0265,Plataforma de Facturación y Pagos,1,Automatización de facturación y pagos.,"Automatización de facturación y pagos. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Plataforma de Facturación y Pagos""? Solicitá una demo sin cargo.",1,495.00,ERP,"Clientum,ERP,Implementación,Multiplataforma",Multiplataforma,Implementación,erp implementación,Plataforma de Facturación y Pagos: Automatización de facturación y pagos. Pedí tu presupuesto con Clientum.
264,simple,CTM-0266,Contabilidad y finanzas,1,"Servicios de contabilidad, finanzas y asesoría fiscal para empresas.","Servicios de contabilidad, finanzas y asesoría fiscal para empresas. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Contabilidad y finanzas""? Solicitá una demo sin cargo.",1,4725.00,ERP,"Clientum,Consultoría,ERP,Multiplataforma",Multiplataforma,Consultoría,erp consultoría,"Contabilidad y finanzas: Servicios de contabilidad, finanzas y asesoría fiscal para empresas. Pedí tu presupuesto con Clientum."
265,simple,CTM-0267,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos,1,Implementación de soluciones de gestión de activos intangibles: optimiza y protege tus recursos valiosos.,"Implementación de soluciones de gestión de activos intangibles: optimiza y protege tus recursos valiosos. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos""? Solicitá una demo sin cargo.",1,48.00,ERP,"Capacitación,Clientum,ERP,Multiplataforma",Multiplataforma,Capacitación,erp capacitación,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos: Implementación de soluciones de gestión d... Pedí tu presupuesto con Clientum.
266,simple,CTM-0268,Implementación de Módulos de Gestión Empresarial a Medida,1,Servicios de creación y personalización de soluciones de gestión empresarial integradas.,"Servicios de creación y personalización de soluciones de gestión empresarial integradas. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de Módulos de Gestión Empresarial a Medida""? Solicitá una demo sin cargo.",1,4425.00,ERP,"Clientum,ERP,Implementación,Multiplataforma",Multiplataforma,Implementación,erp implementación,Implementación de Módulos de Gestión Empresarial a Medida: Servicios de creación y personalización de soluciones de gestión empresarial integradas. Pedí tu presupuesto con Clientum.
267,simple,CTM-0269,Support for CRM,1,Soporte crm.,"Soporte crm. Pensado para PyMEs que buscan ordenar el seguimiento comercial y no perder oportunidades de venta. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Support for CRM""? Solicitá una demo sin cargo.",1,4575.00,CRM,"CRM,Clientum,Multiplataforma,Soporte",Multiplataforma,Soporte,crm soporte,Support for CRM: Soporte crm. Pedí tu presupuesto con Clientum.
268,simple,CTM-0270,Gestión de Compras,1,Sistemas de gestión de transporte.,"Sistemas de gestión de transporte. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión de Compras""? Solicitá una demo sin cargo.",1,42.00,ERP,"Clientum,ERP,Implementación,Multiplataforma",Multiplataforma,Implementación,erp implementación,Gestión de Compras: Sistemas de gestión de transporte. Pedí tu presupuesto con Clientum.
269,simple,CTM-0271,Módulo de mantenimiento para Dolibarr,1,Integración erp y ecommerce.,"Integración erp y ecommerce. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Módulo de mantenimiento para Dolibarr""? Solicitá una demo sin cargo.",1,435.00,ERP,"Clientum,Dolibarr,ERP,Módulo Dolibarr",Dolibarr,Módulo Dolibarr,erp módulo dolibarr dolibarr,Módulo de mantenimiento para Dolibarr: Integración erp y ecommerce. Pedí tu presupuesto con Clientum.
270,simple,CTM-0272,Consultoría de Gestión para Distribuidores y Mayoristas,1,Consultoría de gestión para distribuidores y mayoristas.,"Consultoría de gestión para distribuidores y mayoristas. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Consultoría de Gestión para Distribuidores y Mayoristas""? Solicitá una demo sin cargo.",1,3975.00,ERP,"Clientum,Consultoría,ERP,Multiplataforma",Multiplataforma,Consultoría,erp consultoría,Consultoría de Gestión para Distribuidores y Mayoristas: Consultoría de gestión para distribuidores y mayoristas. Pedí tu presupuesto con Clientum.
271,simple,CTM-0273,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas,1,Integración de datos: la clave para desbloquear el valor de tus datos.,"Integración de datos: la clave para desbloquear el valor de tus datos. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas""? Solicitá una demo sin cargo.",1,4125.00,ERP,"Clientum,ERP,Integración,Multiplataforma",Multiplataforma,Integración,erp integración,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas: Integración de datos: la clave para desbloquear el valor de tus datos. Pedí tu presupuesto con Clientum.
272,simple,CTM-0274,ERP y CRM,1,Integración de erp con crm.,"Integración de erp con crm. Pensado para PyMEs que buscan ordenar el seguimiento comercial y no perder oportunidades de venta. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""ERP y CRM""? Solicitá una demo sin cargo.",1,375.00,CRM,"CRM,Clientum,Integración,Multiplataforma",Multiplataforma,Integración,crm integración,ERP y CRM: Integración de erp con crm. Pedí tu presupuesto con Clientum.
273,simple,CTM-0275,Integración con Terceros: Conecta tu negocio con el mundo,1,Integración con plataformas de terceros: conecta tu negocio con el mundo.,"Integración con plataformas de terceros: conecta tu negocio con el mundo. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Integración con Terceros: Conecta tu negocio con el mundo""? Solicitá una demo sin cargo.",1,39.00,ERP,"Clientum,ERP,Integración,Multiplataforma",Multiplataforma,Integración,erp integración,Integración con Terceros: Conecta tu negocio con el mundo: Integración con plataformas de terceros: conecta tu negocio con el mundo. Pedí tu presupuesto con Clientum.
274,simple,CTM-0276,Gestión de Proveedores,1,Gestión de relaciones con clientes y proveedores.,"Gestión de relaciones con clientes y proveedores. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión de Proveedores""? Solicitá una demo sin cargo.",1,36.00,ERP,"Clientum,ERP,Implementación,Multiplataforma",Multiplataforma,Implementación,erp implementación,Gestión de Proveedores: Gestión de relaciones con clientes y proveedores. Pedí tu presupuesto con Clientum.
275,simple,CTM-0277,Evaluación de desempeño,1,"Análisis de desempeño del sistema: optimiza el rendimiento para el éxito. monitorea en tiempo real, analiza tendencias, diagnostica problemas y genera informes personalizados para mejorar el rendimiento, reducir costos,.","Análisis de desempeño del sistema: optimiza el rendimiento para el éxito. monitorea en tiempo real, analiza tendencias, diagnostica problemas y genera informes personalizados para mejorar el rendimiento, reducir costos,. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Evaluación de desempeño""? Solicitá una demo sin cargo.",1,285.00,ERP,"Clientum,ERP,Implementación,Multiplataforma",Multiplataforma,Implementación,erp implementación,"Evaluación de desempeño: Análisis de desempeño del sistema: optimiza el rendimiento para el éxito. monitorea en tiempo real, analiza tendencias, di... Pedí tu presupuesto con Clientum."
276,simple,CTM-0278,Soluciones CRM,1,Infraestructura ti.,"Infraestructura ti. Pensado para PyMEs que buscan ordenar el seguimiento comercial y no perder oportunidades de venta. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Soluciones CRM""? Solicitá una demo sin cargo.",1,2925.00,CRM,"CRM,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,crm implementación,Soluciones CRM: Infraestructura ti. Pedí tu presupuesto con Clientum.
277,simple,CTM-0279,Soporte Técnico ERP,1,Soporte técnico continuo.,"Soporte técnico continuo. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Soporte Técnico ERP""? Solicitá una demo sin cargo.",1,3075.00,ERP,"Clientum,ERP,Multiplataforma,Soporte",Multiplataforma,Soporte,erp soporte,Soporte Técnico ERP: Soporte técnico continuo. Pedí tu presupuesto con Clientum.
278,simple,CTM-0280,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo,1,"Evaluación inicial de sistemas: solución integral para optimizar tus operaciones de TI, identificando áreas de mejora y brindando recomendaciones personalizadas.","Evaluación inicial de sistemas: solución integral para optimizar tus operaciones de TI, identificando áreas de mejora y brindando recomendaciones personalizadas. Pensado para PyMEs que buscan centralizar la gestión administrativa, contable y de stock en un solo sistema. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo""? Solicitá una demo sin cargo.",1,315.00,ERP,"Clientum,ERP,Implementación,Multiplataforma",Multiplataforma,Implementación,erp implementación,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo: Evaluación inicial de sistemas: solución integral para optim... Pedí tu presupuesto con Clientum.
