ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-8352,Diseño de Tienda Virtual: Creá una Experiencia de Compra Online Inolvidable,1,"Diseño de Tienda Virtual: Creá una experiencia de compra online excepcional con una interfaz visual atractiva, optimización para dispositivos móviles, integración de pasarelas de pago, gestión de inventario y análisis av","Diseño de Tienda Virtual: Creá una experiencia de compra online excepcional con una interfaz visual atractiva, optimización para dispositivos móviles, integración de pasarelas de pago, gestión de inventario y análisis av",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8355,Migración de Plataforma E-commerce: Mejora tu Tienda Online con una Transferencia Segura y Eficiente,1,Migración de Plataforma Ecommerce: Mejora tu Tienda Online con una Transferencia Segura y Eficiente,Migración de Plataforma Ecommerce: Mejora tu Tienda Online con una Transferencia Segura y Eficiente,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8358,Soluciones de Pagos para Ecommerce: Integración Segura y Optimizada,1,Soluciones de Pagos para Ecommerce: Implementación de soluciones de pago para impulsar tu negocio online.,Soluciones de Pagos para Ecommerce: Implementación de soluciones de pago para impulsar tu negocio online.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8359,Gestión de Inventario Ecommerce: Control y Sincronización para tu Tienda Online,1,Gestión de Inventario Ecommerce: Control y Sincronización para tu Tienda Online,Gestión de Inventario Ecommerce: Control y Sincronización para tu Tienda Online,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8362,"Servicio de Entrega y Logística para Ecommerce: Integración, Seguimiento y Optimización",1,Servicio de Entrega y Logística para Ecommerce: Solución integral para tu negocio online.,Servicio de Entrega y Logística para Ecommerce: Solución integral para tu negocio online.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8366,Integración con Marketplaces: Expande tu alcance y dispara tus ventas,1,Integración con Marketplaces: Expande tu alcance y aumenta tus ventas,Integración con Marketplaces: Expande tu alcance y aumenta tus ventas,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8367,Personaliza tu Ecommerce: Mejora la Experiencia de Compra con Soluciones de Personalización,1,Personaliza tu Ecommerce: Mejora la Experiencia de Compra con Soluciones de Personalización,Personaliza tu Ecommerce: Mejora la Experiencia de Compra con Soluciones de Personalización,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8370,Servicios de Pagos para Ecommerce: Soluciones Integrales para tu Tienda Virtual,1,Servicios de Pagos para Ecommerce: La solución integral para tu negocio online,Servicios de Pagos para Ecommerce: La solución integral para tu negocio online,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8374,Optimización de Conversión para Ecommerce: Impulsa tus Ventas y Maximiza tus Ingresos,1,Servicios de Optimización de Conversión para Ecommerce: Impulsa tus ventas y maximiza tus ingresos.,Servicios de Optimización de Conversión para Ecommerce: Impulsa tus ventas y maximiza tus ingresos.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8375,Implementación de Marketplace Ecommerce: Integración y Configuración para Potenciar tus Ventas,1,Servicios de implementación de Marketplace para Ecommerce: Integración y configuración para aumentar las ventas.,Servicios de implementación de Marketplace para Ecommerce: Integración y configuración para aumentar las ventas.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8376,Servicios de Logística para Ecommerce: Optimiza tu Cadena de Suministro,1,"Servicios de Logística para Ecommerce: Soluciones integrales para optimizar tus operaciones, reducir costos y mejorar la satisfacción del cliente.","Servicios de Logística para Ecommerce: Soluciones integrales para optimizar tus operaciones, reducir costos y mejorar la satisfacción del cliente.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8377,"Implementación de Realidad Aumentada para Ecommerce: Visualizá, Probá y Experimentá Antes de Comprar",1,"Implementación de Realidad Aumentada para Ecommerce: Visualizá, probá y experimentá antes de comprar.","Implementación de Realidad Aumentada para Ecommerce: Visualizá, probá y experimentá antes de comprar.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8379,Servicios de Suscripción para Ecommerce: Aumenta tus Ingresos y Fideliza Clientes,1,Servicios de Suscripción para Ecommerce: Soluciones para el crecimiento y la fidelización.,Servicios de Suscripción para Ecommerce: Soluciones para el crecimiento y la fidelización.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8380,Integración Omnicanal para Ecommerce: Conecta tu tienda virtual con todos tus canales,1,Integración omnicanal para e-commerce: conecta tu tienda virtual con todos tus canales.,Integración omnicanal para e-commerce: conecta tu tienda virtual con todos tus canales.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8386,Servicios de Internacionalización para Ecommerce: Expande tu Negocio Globalmente,1,Servicios de Internacionalización para Ecommerce: Expande tu negocio globalmente,Servicios de Internacionalización para Ecommerce: Expande tu negocio globalmente,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8387,"Integración Multicanal para Ecommerce: Amplía tu Alcance, Optimiza Ventas",1,"Integración Multicanal para Ecommerce: Amplía tu alcance y optimiza tus ventas. Conecta tus canales, centraliza el inventario, unifica el procesamiento de pedidos, rastrea a los clientes y obtén información valiosa.","Integración Multicanal para Ecommerce: Amplía tu alcance y optimiza tus ventas. Conecta tus canales, centraliza el inventario, unifica el procesamiento de pedidos, rastrea a los clientes y obtén información valiosa.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8389,Servicios de Personalización Ecommerce: Mejora la Experiencia de Compra de tus Clientes,1,"Servicios de Personalización Ecommerce: Soluciones para adaptar tu tienda online a las preferencias de cada cliente, aumentando conversiones, mejorando la experiencia y generando mayores ingresos.","Servicios de Personalización Ecommerce: Soluciones para adaptar tu tienda online a las preferencias de cada cliente, aumentando conversiones, mejorando la experiencia y generando mayores ingresos.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8394,Integración de Pasarelas de Pago para Ecommerce: Amplía tus Opciones y Optimiza tus Ventas,1,Integración de Pasarelas de Pago para Ecommerce: Amplía tus opciones de pago y optimiza tus ventas.,Integración de Pasarelas de Pago para Ecommerce: Amplía tus opciones de pago y optimiza tus ventas.,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8395,Integración de Sistemas Ecommerce: Automatiza y Optimiza tu Negocio Online,1,Integración de Sistemas Ecommerce: Automatiza y Optimiza tu Negocio Online,Integración de Sistemas Ecommerce: Automatiza y Optimiza tu Negocio Online,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8397,Servicios de Personalización Dinámica para Ecommerce: Experiencias de Compra Personalizadas y Relevantes,1,Servicios de Personalización Dinámica para Ecommerce: Experiencias de Compra Personalizadas y Relevantes,Servicios de Personalización Dinámica para Ecommerce: Experiencias de Compra Personalizadas y Relevantes,1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8399,Servicios de Gestión de Catálogo para Ecommerce: Optimizá tu Tienda Virtual,1,"Servicios de Gestión de Catálogo para Ecommerce: Optimizá tu tienda online con gestión centralizada, atributos personalizados, imágenes de alta calidad e integración con ERP.","Servicios de Gestión de Catálogo para Ecommerce: Optimizá tu tienda online con gestión centralizada, atributos personalizados, imágenes de alta calidad e integración con ERP.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8400,"Gestión de Inventario Eficiente para Ecommerce: Sincronización, Automatización y Control",1,"Gestión eficiente de inventario para e-commerce: sincronización, automatización y control. Optimiza tu cadena de suministro, reduce costos y mejora la satisfacción del cliente.","Gestión eficiente de inventario para e-commerce: sincronización, automatización y control. Optimiza tu cadena de suministro, reduce costos y mejora la satisfacción del cliente.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8401,Servicios de Logística y Distribución para Ecommerce: Soluciones Integrales para Optimizar tu Tienda Virtual,1,"Servicios de Logística y Distribución para Ecommerce: Optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.","Servicios de Logística y Distribución para Ecommerce: Optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8404,Servicios de Gestión de Contenidos para Ecommerce: Optimizá tu Tienda Virtual para Mayor Conversión,1,"Servicios de Gestión de Contenidos para Ecommerce: Creá, administrá y optimizá el contenido de tu tienda online para mejorar la experiencia del usuario y aumentar las conversiones.","Servicios de Gestión de Contenidos para Ecommerce: Creá, administrá y optimizá el contenido de tu tienda online para mejorar la experiencia del usuario y aumentar las conversiones.",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-8409,"Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, Prueba Virtual, Mayor Conversión",1,"Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, prueba virtual, información adicional, interacción gamificada. Mayor conversión, experiencia de cliente mejorada, diferenciación competi","Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, prueba virtual, información adicional, interacción gamificada. Mayor conversión, experiencia de cliente mejorada, diferenciación competi",1,0.00,Servicios > Desarrollo Web y E-Commerce,"servicio,clientum"
,simple,SRV-5861,Implementación de Sistema de Gestión de Calidad,1,Implementación De Un Sistema De Gestión De Calidad.,Implementación De Un Sistema De Gestión De Calidad.,1,5000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5867,Implementación de Soluciones de Gestión de la Cadena de Suministro,1,Gestión De La Cadena De Suministro,Gestión De La Cadena De Suministro,1,6500.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5873,Implementación de Soluciones de Gestión de Talento y Recursos Humanos,1,Gestión De Talento Y Rrhh.,Gestión De Talento Y Rrhh.,1,5000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5874,Implementación de Soluciones de Gestión de Proyectos y Portafolio,1,Gestión De Proyectos Y Portafolio.,Gestión De Proyectos Y Portafolio.,1,6000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5880,Implementación de Soluciones de Gestión de la Experiencia del Cliente,1,Gestión De La Experiencia Del Cliente,Gestión De La Experiencia Del Cliente,1,6000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5900,Project Management Platforms,1,Gestión De Proyectos,Gestión De Proyectos,1,7000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5914,Optimización de Inventarios,1,Optimización De Inventarios Con Odoo,Optimización De Inventarios Con Odoo,1,5500.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5917,Gestión de la cadena de suministro,1,Gestión De La Cadena De Suministro,Gestión De La Cadena De Suministro,1,5500.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5923,Gestión de talento y recursos humanos,1,Gestión De Talento Y Recursos Humanos,Gestión De Talento Y Recursos Humanos,1,6000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5924,Gestión de proyectos y portafolio,1,Gestión De Proyectos Y Portafolio.,Gestión De Proyectos Y Portafolio.,1,6500.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5930,Gestión de la experiencia del cliente (CX),1,Gestión De La Experiencia Del Cliente,Gestión De La Experiencia Del Cliente,1,6000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5940,Implementación de Soluciones de Gestión de la Experiencia del Cliente (CX),1,Gestión De La Experiencia Del Cliente,Gestión De La Experiencia Del Cliente,1,7000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5943,Implementación de Soluciones de Gestión de Activos y Mantenimiento Predictivo,1,Gestión De Activos Y Mantenimiento Predictivo,Gestión De Activos Y Mantenimiento Predictivo,1,7000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5944,Servicios de Integración de Aplicaciones Empresariales (EAI),1,Integración De Aplicaciones Empresariales,Integración De Aplicaciones Empresariales,1,6000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5946,Implementación de Soluciones de Gestión de la Cadena de Suministro (SCM),1,Gestión De La Cadena De Suministro,Gestión De La Cadena De Suministro,1,7000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5955,Gestión de RRHH,1,Gestión De Rrhh,Gestión De Rrhh,1,0.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5960,Gestión de la Experiencia del Empleado (EX),1,Gestión De La Experiencia,Gestión De La Experiencia,1,0.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5966,Gestión de la Cadena de Suministro (SCM),1,Gestión De La Cadena De Suministro,Gestión De La Cadena De Suministro,1,0.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5974,Implementación de soluciones de gestión de recursos humanos (RRHH) con análisis de datos y machine learning,1,Gestión De Rrhh Con Análisis De Datos,Gestión De Rrhh Con Análisis De Datos,1,16000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5980,Implementación de soluciones de gestión de la experiencia del empleado (EX),1,Gestión De La Experiencia Del Empleado,Gestión De La Experiencia Del Empleado,1,12000.00,Servicios > ERP y CRM,"servicio,clientum"
,simple,SRV-5986,Implementación de soluciones de gestión de la cadena de suministro (SCM) con analítica avanzada,1,Gestión De Cadena De Suministro Con Analítica Avanzada,Gestión De Cadena De Suministro Con Analítica Avanzada,1,18000.00,Servicios > ERP y CRM,"servicio,clientum"
